Stock1,Stock2
3.4860605,3.15091294
3.48806962,3.15172523
3.48801598,3.15171604
3.48675059,3.15019441
3.48765724,3.15029274
3.4847837,3.14677279
3.48710867,3.14956702
3.48758941,3.14935462
3.48814726,3.14900345
3.48871848,3.14937001
3.48411612,3.1459667
3.48670811,3.14816444
3.48785359,3.14765778
3.48703509,3.14719385
3.49634974,3.15597941
3.49643421,3.15773472
3.49192451,3.15505654
3.49199586,3.15641587
3.49336184,3.15732377
3.4991136,3.16434988
3.50296624,3.16606583
3.50224544,3.16470669
3.50212656,3.16415053
3.50278479,3.16466508
3.50187502,3.16443019
3.50242166,3.16439747
3.49979427,3.16342676
3.4938385,3.15884176
3.4904782,3.15634316
3.49645914,3.16051355
3.4936295,3.15856451
3.49325305,3.15971454
3.49416016,3.1600932
3.49626941,3.16166442
3.4982361,3.1647691
3.49640237,3.16462941
3.49308843,3.16312558
3.48643331,3.15880862
3.48455322,3.15611282
3.48421582,3.1561977
3.48346034,3.15490761
3.48631427,3.1584017
3.49152557,3.16283911
3.4919385,3.16462346
3.48754419,3.16356089
3.47793407,3.15630377
3.47956955,3.15649463
3.475738,3.15017597
3.47446395,3.14883393
3.47510726,3.15013294
3.47537333,3.14981624
3.47381239,3.14988391
3.48001557,3.1546035
3.47452657,3.15051083
3.47707203,3.15144953
3.47884487,3.1548468
3.46794683,3.14442786
3.46173557,3.13909476
3.4631267,3.13983188
3.46303549,3.13988853
3.45997869,3.13815422
3.45435848,3.13209632
3.45285015,3.13140371
3.45532156,3.13350059
3.46479794,3.14204202
3.46488878,3.14233001
3.46635595,3.1433365
3.47229559,3.14895722
3.47374674,3.14807489
3.47243317,3.14579909
3.47592965,3.14919755
3.47885929,3.15104792
3.47860112,3.15111846
3.47743962,3.14905276
3.47664182,3.14830953
3.47329715,3.14899729
3.47556514,3.15043098
3.47393053,3.15169767
3.47522941,3.15184465
3.48033757,3.15467954
3.47911587,3.15487416
3.47598481,3.1521201
3.47295089,3.15032039
3.47865306,3.15544536
3.48494439,3.1604055
3.48349601,3.15709697
3.48435537,3.15947395
3.48015216,3.15538159
3.47894147,3.15432048
3.47569443,3.15223635
3.47507671,3.15170686
3.47133719,3.14688119
3.47993647,3.15417739
3.49307587,3.16507212
3.49144154,3.16416541
3.49159419,3.16627318
3.49119495,3.1649147
3.4902128,3.16350426
3.49217488,3.16465616
3.49439951,3.16794321
3.49493757,3.16792256
3.49380646,3.16751819
3.4928693,3.16800811
3.49381203,3.16809364
3.49637605,3.17053746
3.49619737,3.17201296
3.49736925,3.1739318
3.49881625,3.17458599
3.49559706,3.1745889
3.49827057,3.17694742
3.498903,3.17614337
3.49881487,3.17835526
3.49724903,3.17665837
3.49722415,3.1755437
3.50230419,3.17988772
3.49570665,3.1748474
3.50127567,3.17934781
3.50085097,3.17958626
3.50039155,3.17880147
3.50431724,3.18125174
3.50406288,3.18098844
3.50331256,3.1816807
3.50472633,3.18193787
3.50496808,3.1822377
3.50406696,3.18178358
3.50699047,3.18495817
3.50029275,3.17953743
3.49575103,3.17679136
3.49993714,3.1805846
3.49363229,3.17255915
3.49549577,3.17520439
3.49999757,3.18069634
3.49971319,3.18032089
3.50102364,3.18132899
3.50270427,3.1833268
3.50841254,3.18746149
3.50817541,3.18793226
3.50948345,3.18872042
3.51113038,3.1906622
3.51226671,3.19207099
3.51085588,3.19102601
3.51123076,3.19159631
3.51307503,3.19402288
3.51175907,3.19331943
3.51022185,3.1909197
3.50908149,3.18986633
3.51244291,3.19276532
3.5082064,3.1891533
3.5112147,3.19225793
3.50991456,3.19080496
3.51221463,3.19417288
3.51275375,3.1939173
3.51421825,3.19567553
3.51043374,3.19372829
3.51253231,3.1959688
3.50766701,3.19136437
3.50852703,3.19311903
3.50567353,3.19124975
3.50815923,3.19397843
3.51025807,3.19551498
3.51815188,3.20077665
3.518535,3.20231664
3.51784883,3.2010829
3.50738221,3.19099244
3.51383397,3.19716197
3.50578331,3.19089452
3.50056029,3.18797452
3.50597165,3.19180021
3.50967958,3.19382003
3.51445876,3.19832162
3.51450127,3.19832437
3.51719458,3.2000731
3.51577585,3.19927236
3.51943682,3.20238205
3.5222864,3.2034599
3.51839943,3.1993986
3.52382708,3.20346533
3.52874063,3.20801653
3.53058002,3.20884429
3.53104824,3.21110986
3.53317064,3.21290373
3.53264866,3.21129946
3.53612646,3.21317231
3.53640566,3.21319092
3.53940358,3.21757343
3.54053218,3.21978879
3.53973332,3.21760763
3.54394022,3.22205803
3.54362484,3.22175059
3.54433102,3.22249797
3.53949011,3.21888983
3.53900329,3.21761816
3.53896814,3.21737865
3.54268728,3.22012379
3.54001897,3.21705207
3.54298717,3.21864315
3.53856242,3.21238472
3.53974961,3.21495506
3.537222,3.21255513
3.53166792,3.20652905
3.5345401,3.21020077
3.54023184,3.215738
3.54080106,3.21558734
3.53617321,3.21115526
3.53153384,3.20750511
3.53723587,3.21387885
3.53447794,3.21131548
3.53808714,3.21458955
3.54185122,3.21796009
3.53696225,3.21190242
3.52693731,3.20090246
3.52598368,3.20206035
3.52123749,3.19675357
3.52477118,3.2008587
3.52843074,3.20500396
3.53171644,3.20768821
3.53189385,3.20582125
3.53586226,3.20816177
3.5357244,3.20792506
3.53702153,3.20828277
3.54150186,3.21269088
3.5421816,3.21496565
3.54459632,3.21809416
3.54663642,3.218173
3.55367675,3.22402
3.55631215,3.2253584
3.55720514,3.22595507
3.55612151,3.22434138
3.5575072,3.22554446
3.55766116,3.22772478
3.55480523,3.22842346
3.55634955,3.22930548
3.55379446,3.22850045
3.5538345,3.22684211
3.55692816,3.22795094
3.55788719,3.22831051
3.55619874,3.22668495
3.55828487,3.22684727
3.55947211,3.22678802
3.56534478,3.23220045
3.56697811,3.23291229
3.56737343,3.23226914
3.56416521,3.22977652
3.56276973,3.22812049
3.56456192,3.22980467
3.56349414,3.22825146
3.56466015,3.22775048
3.56637149,3.22895442
3.56457967,3.22670041
3.55704017,3.22045329
3.55663774,3.21901575
3.55498435,3.21644566
3.55793888,3.21810204
3.55627717,3.21558469
3.56094744,3.21931202
3.56321877,3.22102281
3.56319265,3.21926484
3.55370345,3.21231548
3.55549952,3.21350713
3.55874456,3.21435897
3.55507872,3.21297821
3.55782108,3.21478294
3.56217862,3.21829387
3.5633363,3.21881899
3.56348227,3.21884261
3.56892651,3.22316094
3.57159471,3.22633951
3.57112744,3.22766308
3.5700722,3.22619248
3.57079737,3.22736987
3.57029186,3.22983537
3.57353299,3.23166325
3.57790981,3.23692
3.57856816,3.23611889
3.57688589,3.23297325
3.57579843,3.23091873
3.57613971,3.22978931
3.57531488,3.22859795
3.57834461,3.23010902
3.57767444,3.22833619
3.57651181,3.22570979
3.58183365,3.2291697
3.58149682,3.22888008
3.57684102,3.22496274
3.58066843,3.22801518
3.57638512,3.22430511
3.56759446,3.21891607
3.56558575,3.21916522
3.57527446,3.22854407
3.57885344,3.23126565
3.58152528,3.23303167
3.57909847,3.22995303
3.58426675,3.23591712
3.58694157,3.23883615
3.59265189,3.24167097
3.59329161,3.2417108
3.59434503,3.24419545
3.59185119,3.24213875
3.59427761,3.24355145
3.59586643,3.24545591
3.59551055,3.24603302
3.5968543,3.24845146
3.59446106,3.24632867
3.59325394,3.24465804
3.59351202,3.24591716
3.59512018,3.24746507
3.59548079,3.24624492
3.59460799,3.24809348
3.58628679,3.24233019
3.59320075,3.24812291
3.5932628,3.24843676
3.5932772,3.24740611
3.59830672,3.2509077
3.59909014,3.25300343
3.60053403,3.25483316
3.59649483,3.25322409
3.5945638,3.25233594
3.59342675,3.25075413
3.59869751,3.25427006
3.60115245,3.25641946
3.60147004,3.25587045
3.60398291,3.2559355
3.60689168,3.25701343
3.60851427,3.25667205
3.60694644,3.2554896
3.60608026,3.25410074
3.60616631,3.25353427
3.60564545,3.25164552
3.60879551,3.25649886
3.60946101,3.25728729
3.60857845,3.25590419
3.60247346,3.25096131
3.60188624,3.24932068
3.60216638,3.24927665
3.60525332,3.25201274
3.60462343,3.25066392
3.60960081,3.25783451
3.60832596,3.25758259
3.61328565,3.25967032
3.61793297,3.26197382
3.61861493,3.26323828
3.61984226,3.26529434
3.61873719,3.26514814
3.6184874,3.2650703
3.62082184,3.26678656
3.61732227,3.26292073
3.61615085,3.2627761
3.61423051,3.26168387
3.61838075,3.26431715
3.61967861,3.26422498
3.61869539,3.26437622
3.62062111,3.26537685
3.61419039,3.25988045
3.62148994,3.26455339
3.62478521,3.26679126
3.62517761,3.26620582
3.62299898,3.26451088
3.62590483,3.26571381
3.62767303,3.26596341
3.62519614,3.26208546
3.61575757,3.25292339
3.61104426,3.25080045
3.61256771,3.25345916
3.60760834,3.24900257
3.61522703,3.25386843
3.61319465,3.25105147
3.6017298,3.24102073
3.60546882,3.24432661
3.60331221,3.24344485
3.60821785,3.24881405
3.61551449,3.25455291
3.61785655,3.2552339
3.62232181,3.26001173
3.62338266,3.25989477
3.62743448,3.26241074
3.62777845,3.26449434
3.63071053,3.26499717
3.62715583,3.26215434
3.63017862,3.26476589
3.6297571,3.26393181
3.63275785,3.2666103
3.63221325,3.26602462
3.63266578,3.26603403
3.63537617,3.26817766
3.63428779,3.2693845
3.63116971,3.26616817
3.63868589,3.27274873
3.63928424,3.27272555
3.63870186,3.27347121
3.63711131,3.27370484
3.636934,3.2735036
3.63419403,3.27129084
3.63581839,3.27142337
3.62945241,3.26631168
3.62791862,3.26508445
3.6314387,3.26923967
3.63681976,3.27236384
3.63423537,3.2696927
3.63541236,3.27230816
3.63111793,3.27103265
3.62596957,3.26891479
3.62677855,3.27082319
3.62050874,3.26777228
3.6181768,3.26694631
3.61865046,3.26895688
3.62314484,3.27238472
3.63022848,3.27543114
3.63108441,3.27666856
3.62713431,3.27617908
3.61571128,3.27069979
3.61063355,3.26600579
3.61415765,3.2676316
3.6215813,3.2723476
3.60789553,3.26318142
3.60203068,3.2590417
3.60451657,3.26259583
3.60575312,3.26552062
3.61132281,3.27005198
3.61230905,3.2706439
3.61506057,3.27228032
3.61924572,3.27405388
3.61563131,3.2730916
3.61787434,3.27383663
3.61018729,3.27030609
3.61006366,3.27170921
3.61315867,3.27377189
3.6143234,3.27506937
3.61568182,3.27500713
3.61530813,3.27442112
3.61679678,3.27523301
3.61074105,3.27131177
3.60934571,3.27374415
3.60761584,3.27314717
3.6097939,3.27380658
3.61740507,3.2779872
3.61596793,3.27817034
3.61285058,3.27612389
3.60951864,3.27203897
3.61178595,3.27366321
3.61551028,3.27532979
3.6124543,3.27249836
3.61611196,3.27600889
3.61850204,3.27703359
3.62177951,3.27887473
3.62706564,3.28146744
3.62583391,3.28098334
3.6281794,3.28330801
3.62763413,3.284108
3.62707896,3.28442397
3.62675906,3.28425924
3.62855648,3.28508
3.63308752,3.28790469
3.63562447,3.28990987
3.63711331,3.29031737
3.63728955,3.29021052
3.63668143,3.28867169
3.63322902,3.28558206
3.63454276,3.28694124
3.63559532,3.28730447
3.63721245,3.28824699
3.63976929,3.29158639
3.63941975,3.29214084
3.64028661,3.29289154
3.64035023,3.29283401
3.6385252,3.29003016
3.64145031,3.29215192
3.6413799,3.29163964
3.64324831,3.29246873
3.64425932,3.29230703
3.64920338,3.29519752
3.64911376,3.29548353
3.65185249,3.29785677
3.6485093,3.29614943
3.64260893,3.29307735
3.64532695,3.29508966
3.64307744,3.29329182
3.64497891,3.29393019
3.64742405,3.29602864
3.64506742,3.29518871
3.64600847,3.29700942
3.63983,3.2918393
3.64661445,3.29627459
3.64588383,3.29526574
3.64894713,3.29743877
3.65066686,3.29820005
3.65051248,3.29841201
3.64831707,3.29630093
3.64786297,3.29642604
3.64764699,3.2944552
3.64961716,3.29448166
3.64045858,3.28570805
3.63875275,3.28446457
3.64185965,3.28757557
3.6387727,3.28334873
3.63899315,3.28335551
3.6369861,3.28093558
3.64057087,3.28591495
3.64358393,3.28711168
3.64239032,3.28640033
3.64680842,3.28930349
3.6486527,3.29118675
3.64981465,3.29116009
3.65401377,3.29484965
3.65585942,3.29701599
3.65576061,3.29809076
3.65629948,3.29936999
3.65691712,3.29850375
3.65871238,3.30057809
3.65997702,3.30103434
3.65988009,3.30105605
3.65874478,3.30032152
3.66089108,3.30176117
3.66258691,3.30152481
3.66016036,3.30118631
3.65918289,3.3005194
3.66114038,3.30270098
3.66202931,3.30136427
3.65822992,3.29851249
3.66148329,3.30009308
3.66198391,3.30047592
3.65968806,3.29787864
3.65503273,3.29757012
3.65827476,3.30080845
3.65917337,3.30137078
3.6621371,3.30348981
3.66084556,3.30328248
3.65587668,3.29978831
3.65405038,3.29727234
3.65850936,3.30066069
3.64999165,3.2935813
3.65438738,3.29728986
3.65377673,3.29618237
3.65257411,3.29497077
3.64562758,3.28917854
3.64642235,3.28918077
3.65085321,3.29400303
3.64882821,3.29332277
3.64198941,3.28670341
3.65017051,3.29422145
3.64130948,3.28515433
3.63106207,3.28015252
3.62465949,3.27294105
3.62604971,3.27362621
3.62483055,3.27009395
3.62504376,3.2701569
3.62925053,3.27571666
3.63508848,3.27966923
3.64537117,3.28808818
3.64175661,3.28490651
3.64863221,3.2902172
3.65163848,3.29326972
3.65185249,3.29261709
3.65937323,3.29777145
3.65793789,3.29716938
3.65954922,3.2998667
3.6656504,3.30493192
3.66641595,3.30488027
3.66498401,3.30364956
3.66470965,3.30611823
3.66637475,3.30775483
3.66581824,3.30790661
3.66760423,3.30925958
3.6684381,3.30956204
3.66979369,3.30925745
3.67025884,3.30948751
3.67103763,3.30959185
3.66940987,3.30991109
3.67232326,3.31213503
3.66984757,3.31148261
3.67227062,3.31233606
3.67329468,3.31460447
3.67714047,3.31584654
3.67744726,3.31534678
3.68009246,3.31656369
3.68048328,3.31545812
3.67461776,3.31248202
3.6772245,3.31524592
3.67892517,3.31687785
3.67846739,3.31637298
3.67949694,3.31709553
3.67584156,3.31393257
3.67819686,3.31382927
3.67061967,3.30666945
3.67285121,3.30863483
3.66778905,3.30153565
3.66324472,3.29877232
3.65780422,3.29506985
3.6669212,3.30382004
3.6765473,3.31412645
3.67809754,3.3161067
3.67955689,3.31775839
3.67810118,3.31851618
3.6788342,3.31845569
3.68186147,3.31989062
3.68186599,3.32026471
3.67919524,3.31813641
3.67541628,3.31363525
3.67456815,3.31348757
3.66769292,3.30547605
3.66207186,3.30159638
3.66749685,3.306618
3.67542912,3.31431815
3.67247378,3.31065296
3.66882465,3.30712363
3.66852569,3.30600232
3.66645433,3.30347038
3.65999412,3.29943538
3.66599164,3.30522665
3.66790569,3.30589927
3.66907688,3.30794935
3.67673018,3.3145308
3.67741348,3.31213926
3.67867859,3.31325329
3.67038503,3.30739976
3.66632981,3.30149878
3.67056218,3.30562003
3.66607223,3.29994072
3.66993858,3.30553408
3.67465358,3.31176022
3.67363825,3.30995151
3.67807202,3.31439817
3.6761813,3.31291114
3.67449464,3.31106268
3.68012149,3.31567442
3.68134799,3.31566182
3.68642264,3.31983032
3.68964977,3.32159636
3.69013137,3.3222896
3.69075941,3.32215311
3.69237978,3.32169162
3.69512867,3.3243442
3.6955666,3.32421247
3.69619208,3.32540892
3.6961064,3.32507622
3.69791687,3.32443474
3.69579065,3.32314893
3.69967299,3.32580086
3.69722062,3.32382528
3.6961064,3.32191518
3.69747433,3.32243432
3.69261518,3.31623462
3.69394141,3.31794431
3.6866175,3.31051489
3.68573637,3.30968126
3.68960095,3.31511981
3.68768589,3.31247356
3.69280375,3.31831173
3.69350095,3.31686738
3.69747607,3.32211588
3.69830763,3.31999457
3.70125877,3.32389121
3.6999218,3.32313242
3.69851202,3.32045787
3.68811001,3.31408853
3.68693642,3.31305479
3.6894172,3.31408221
3.69438054,3.31936427
3.69027407,3.31552743
3.68844029,3.31380186
3.68903701,3.31533207
3.69172847,3.31819277
3.69110184,3.31729638
3.69467714,3.31845987
3.69675467,3.32039142
3.69862069,3.32264511
3.69794821,3.32065094
3.69699295,3.32135812
3.69992614,3.32358826
3.69964611,3.32325004
3.69300634,3.31830964
3.69850071,3.32230201
3.70019299,3.32165849
3.70201414,3.32386237
3.70381222,3.32488511
3.70689522,3.32586239
3.70417197,3.32406011
3.70375724,3.32526109
3.70101851,3.32363362
3.69385177,3.31921228
3.69943792,3.32393035
3.70043804,3.32520564
3.69366804,3.32003406
3.69193332,3.31809465
3.69421372,3.31973049
3.69927824,3.32553619
3.69841114,3.32332018
3.69689695,3.32203727
3.6973767,3.32190483
3.70336017,3.32656114
3.7031443,3.32689476
3.70573033,3.32821646
3.70501053,3.32793693
3.70515698,3.32753262
3.70678518,3.32854676
3.70666317,3.32757552
3.70180536,3.32308702
3.70813099,3.32704817
3.70739813,3.32649767
3.70501053,3.32374491
3.70611413,3.32463839
3.7055661,3.32420012
3.7075046,3.32511936
3.70407498,3.32135812
3.70487602,3.32073395
3.70084471,3.31791298
3.70017307,3.31809465
3.70558064,3.32329336
3.70607824,3.32404775
3.70338597,3.32099949
3.70156539,3.31898732
3.70376841,3.32145136
3.70456916,3.32231028
3.71036703,3.32658981
3.70901542,3.3242804
3.71214189,3.32691931
3.71265728,3.3271954
3.70947434,3.32399008
3.70860699,3.32269676
3.70590731,3.32252733
3.69534769,3.31336939
3.69782805,3.31452238
3.7001081,3.31752431
3.69976924,3.31739049
3.69826936,3.31571011
3.69874933,3.31834303
3.69106026,3.31104995
3.6921769,3.3120313
3.69877018,3.31735703
3.70513729,3.32213656
3.70798639,3.32406628
3.7074799,3.32374698
3.71291727,3.3272138
3.71684939,3.32769398
3.71757565,3.32802876
3.71668098,3.32617399
3.7136392,3.3251358
3.71150438,3.3226637
3.70660087,3.31799025
3.70241158,3.31547493
3.70665037,3.3208211
3.70856791,3.32398802
3.71001407,3.32400038
3.70997173,3.32301271
3.7088779,3.32181376
3.70804253,3.32083562
3.71095805,3.3221862
3.70384486,3.31880601
3.70273547,3.31755567
3.70772343,3.32308289
3.70215384,3.3189123
3.70280866,3.31932471
3.70187525,3.31877058
3.70313999,3.32046617
3.70686281,3.32272361
3.70409472,3.32158186
3.70062152,3.3179819
3.68819639,3.30872018
3.67265561,3.29466239
3.65573854,3.27719879
3.65383841,3.27128619
3.67187049,3.28791589
3.68238969,3.2983421
3.68379605,3.2986064
3.67911069,3.29494655
3.6661528,3.2819079
3.67669178,3.28978064
3.67518238,3.29028621
3.67060947,3.2835771
3.6823193,3.29433614
3.67729024,3.28825817
3.68090181,3.29054433
3.68325783,3.29248867
3.68176208,3.29070891
3.68668273,3.29624605
3.68924136,3.30001038
3.68965953,3.29889672
3.68369799,3.29181934
3.68385271,3.29379774
3.67730759,3.28841468
3.67694406,3.28752405
3.67527229,3.28606107
3.67084862,3.28585874
3.65743546,3.27456654
3.65488086,3.27510164
3.66465702,3.28330801
3.66530701,3.28416444
3.67281616,3.2903374
3.67954236,3.2982088
3.67654364,3.29664764
3.68043977,3.30012355
3.6822164,3.30393654
3.68398939,3.30425134
3.68472331,3.30480493
3.68093441,3.30183053
3.67968676,3.29977742
3.68753788,3.30618047
3.68901479,3.30816088
3.69068062,3.30827835
3.68850614,3.30766074
3.68485613,3.30512341
3.69196952,3.31228528
3.70172855,3.31704949
3.7019736,3.31621784
3.70158094,3.31510719
3.707203,3.32021901
3.70537357,3.32002367
3.70361375,3.31792969
3.70987602,3.32305606
3.71139635,3.32423923
3.71117261,3.32269676
3.709926,3.32220482
3.71156429,3.32205382
3.70716976,3.31776674
3.70614061,3.31842231
3.70475262,3.3170181
3.69941102,3.31089926
3.69266012,3.30600447
3.69763206,3.31242914
3.69775315,3.31184707
3.70545316,3.31881018
3.70531965,3.31832216
3.70798894,3.31997378
3.70778131,3.31943712
3.7078094,3.31996754
3.70894242,3.31991141
3.70990736,3.32016914
3.70830785,3.31814893
3.71233902,3.32276286
3.70954301,3.31796101
3.70221765,3.31167335
3.71115488,3.32049732
3.70772428,3.31745113
3.70742028,3.31462341
3.70095194,3.31124936
3.7028758,3.31222603
3.69315249,3.30370783
3.69480081,3.30576826
3.69856679,3.31035551
3.70510474,3.31661397
3.69919144,3.31003234
3.69223689,3.30223349
3.696262,3.30559855
3.69906641,3.30941084
3.70294122,3.31477071
3.7031615,3.31407588
3.70251584,3.31312871
3.70824579,3.31772078
3.70465233,3.31457501
3.69961315,3.31046814
3.69046987,3.30377042
3.68943584,3.30464345
3.68446474,3.29890981
3.67112006,3.28849292
3.66685761,3.28376016
3.66632981,3.28413057
3.67079487,3.28750613
3.65572031,3.27652614
3.66417171,3.28371723
3.65209349,3.27423408
3.65098224,3.27446498
3.65047169,3.26935648
3.65050762,3.27160698
3.66192432,3.28032792
3.65499333,3.27348278
3.65969472,3.27958254
3.65012969,3.27483879
3.65385672,3.2772332
3.66407288,3.28785545
3.66467676,3.28766291
3.65484528,3.27944563
3.65362152,3.28160826
3.65413417,3.28227082
3.63979915,3.2741694
3.63182412,3.26797853
3.63030174,3.26769022
3.6318079,3.26760815
3.63010636,3.2622327
3.63724049,3.2706276
3.64698762,3.27774212
3.65648726,3.28484115
3.65200833,3.28281011
3.65363984,3.28279879
3.65997417,3.28903124
3.65355788,3.2835884
3.65730545,3.2855123
3.66107404,3.29041306
3.66185715,3.2896001
3.65876956,3.28605882
3.6711358,3.29630313
3.67241376,3.29807764
3.67278295,3.29959445
3.67366772,3.30102782
3.67285952,3.30141201
3.66734273,3.29650285
3.66972402,3.29869155
3.66858717,3.29875922
3.6765537,3.30582196
3.67671921,3.30527396
3.67473901,3.30447545
3.67796902,3.30690088
3.67897247,3.30975575
3.68084748,3.31166487
3.68204304,3.31209269
3.68319658,3.31171149
3.67841457,3.3089292
3.67883693,3.30876498
3.67822602,3.30900169
3.68543897,3.31281394
3.68746564,3.31469917
3.68751558,3.3138124
3.69148287,3.31655321
3.68946869,3.31515764
3.68519786,3.31072941
3.69202865,3.31526903
3.68559576,3.3100366
3.68580352,3.31124512
3.68425274,3.31005361
3.6877153,3.31422968
3.69437878,3.31856833
3.69424445,3.3186434
3.69357043,3.31821573
3.69548343,3.32104719
3.69375596,3.32238471
3.6944411,3.32271535
3.69424445,3.32045372
3.6907479,3.32047448
3.68982278,3.31968681
3.68915607,3.3204994
3.68691677,3.32121512
3.6817196,3.3171876
3.67900612,3.31498315
3.68282984,3.31836181
3.67790064,3.31457711
3.67446063,3.31199107
3.67367416,3.31188731
3.67542637,3.31326385
3.67671281,3.31359095
3.68213424,3.31897898
3.6776699,3.31480647
3.67553364,3.31473284
3.67372848,3.31103509
3.67901521,3.31526903
3.67354893,3.31116239
3.67569771,3.31125148
3.67325413,3.30963868
3.67847832,3.31224508
3.67813399,3.31133843
3.68673098,3.3172399
3.68974294,3.32025848
3.69035293,3.32016707
3.69315513,3.32202485
3.69443408,3.32159015
3.69480256,3.32208071
3.69647521,3.32330574
3.69394844,3.32203934
3.69624365,3.324161
3.69563488,3.32472065
3.69676166,3.32615555
3.69536083,3.32540892
3.68971277,3.32140578
3.68560203,3.31786702
3.68516379,3.31708507
3.68439019,3.31628494
3.68528571,3.31764345
3.681272,3.31622623
3.68459494,3.31874139
3.68518262,3.31991765
3.68424555,3.31919978
3.69108503,3.32496526
3.67283461,3.30907843
3.66223258,3.30114724
3.67134597,3.30879697
3.67935975,3.31613186
3.68508488,3.32198347
3.68686587,3.32282895
3.68330826,3.31984488
3.6865612,3.32216345
3.68813584,3.32178478
3.69519789,3.32835921
3.69798216,3.32983704
3.70094761,3.33287052
3.69946742,3.33292904
3.70191839,3.33520708
3.70153258,3.33480346
3.70378817,3.33583687
3.70211763,3.3352131
3.70671181,3.33706372
3.7053419,3.335492
3.7075838,3.33746525
3.70736831,3.33615542
3.70842515,3.33629559
3.71094707,3.33577473
3.71222698,3.33647174
3.71282894,3.33717963
3.71468175,3.33662782
3.71077128,3.33385619
3.71262782,3.33521511
3.71317542,3.33530743
3.71776367,3.33902787
3.71709939,3.33863376
3.71812619,3.33880299
3.71638569,3.33755709
3.71836881,3.33960843
3.71874161,3.33926258
3.72115249,3.34047386
3.71826164,3.33808778
3.7183904,3.33889853
3.71934372,3.33985275
3.719197,3.33922678
3.71971237,3.33898211
3.72099235,3.33982892
3.71747827,3.33754711
3.71702107,3.33695379
3.71758064,3.33626756
3.71869513,3.33853219
3.71791919,3.33768284
3.71710605,3.33664982
3.71826995,3.33663182
3.72015103,3.33845251
3.72229738,3.33974551
3.72295706,3.33968194
3.72094281,3.3387154
3.70977098,3.32793285
3.71699524,3.33426069
3.71224973,3.32777157
3.71380712,3.32751627
3.72013366,3.33188463
3.71970989,3.33024327
3.71891917,3.33023515
3.71944316,3.33036506
3.72388073,3.33508061
3.72750222,3.33789434
3.72474678,3.33539571
3.72077846,3.33164995
3.72474351,3.33443968
3.72579325,3.33673383
3.72174056,3.33266666
3.72525807,3.33611336
3.72434715,3.33469496
3.72342776,3.33253743
3.72558661,3.33439946
3.72483681,3.33460854
3.72365266,3.33319327
3.72661883,3.33518902
3.71989368,3.32974965
3.71925006,3.33024733
3.71711522,3.32889922
3.71718435,3.32898678
3.71598831,3.32766539
3.71964943,3.33033259
3.71986223,3.33128352
3.71948293,3.33068563
3.72077102,3.33064912
3.72508062,3.33270703
3.72291349,3.33105459
3.72018164,3.33029808
3.71733508,3.328999
3.71517573,3.32764701
3.71509455,3.3275939
3.71210902,3.32463633
3.70804423,3.32179306
3.70401403,3.31986775
3.70297909,3.31914355
3.71316869,3.32868941
3.7154593,3.33032447
3.72024781,3.33510872
3.71673768,3.3359551
3.7190917,3.33534756
3.71753737,3.33529739
3.72227351,3.33853418
3.72383151,3.33784646
3.72705057,3.33987261
3.72603488,3.33883484
3.72988208,3.34206325
3.73129457,3.34300267
3.73083716,3.34335344
3.73230689,3.34505009
3.72987803,3.34276209
3.73077582,3.34334162
3.72621194,3.3421877
3.72025112,3.34065823
3.72062644,3.34083064
3.72500373,3.34335147
3.72697158,3.34483028
3.73189162,3.35050968
3.7337877,3.35144649
3.735958,3.35401811
3.73340112,3.35352386
3.73749718,3.3563548
3.73533297,3.35281516
3.73694202,3.35449836
3.73537211,3.3537374
3.73698897,3.35459435
3.73909269,3.35617124
3.73810085,3.35510272
3.73619086,3.35429288
3.73740656,3.35483614
3.73936978,3.35581153
3.73548392,3.35216708
3.73496696,3.35203966
3.73103406,3.35002112
3.73472624,3.35369124
3.73854274,3.35616932
3.73940935,3.3558345
3.74202247,3.35735922
3.74286804,3.35581536
3.74443538,3.35581536
3.7453598,3.35704248
3.74409653,3.35611003
3.74617631,3.35691267
3.74341019,3.35562199
3.74473488,3.3563873
3.74351604,3.35481695
3.74470986,3.35627641
3.74452298,3.35510655
3.74826247,3.35794818
3.75253551,3.36141994
3.75244643,3.36110049
3.75287628,3.36072402
3.74924997,3.35810625
3.74933352,3.35771955
3.75148311,3.35784912
3.7509864,3.35809672
3.75333559,3.3612404
3.75308874,3.36032071
3.75390617,3.36041921
3.75453562,3.36072024
3.75702991,3.36321134
3.75846753,3.36475731
3.76072096,3.36702961
3.7621209,3.36876648
3.76488119,3.37092924
3.76454225,3.3705538
3.76630724,3.37128218
3.76833836,3.37390092
3.7679443,3.37343064
3.76607882,3.37361257
3.76680755,3.37426064
3.76803841,3.37470253
3.76532873,3.37358133
3.77114856,3.37947956
3.76798802,3.37692717
3.76869359,3.37714591
3.76709424,3.3757203
3.76596121,3.37445322
3.76623061,3.37346005
3.76632434,3.37380727
3.76802581,3.37522453
3.76906553,3.37538375
3.76766188,3.37391377
3.77085569,3.37753573
3.77090795,3.3768287
3.77092561,3.37625751
3.77096462,3.37538375
3.76296575,3.36996131
3.76504535,3.37078132
3.76475058,3.3703206
3.76557468,3.3699539
3.76644036,3.36951085
3.76901822,3.37264877
3.77067163,3.3731199
3.77190629,3.3743927
3.77171533,3.37341226
3.77046023,3.37269848
3.77074968,3.37294145
3.76822951,3.3716127
3.76929977,3.37244986
